frame,second,id,label,bbox,distance_m,speed_kmh
28,0.93,32,car,"775,423,800,440",55.0,103.14
28,0.93,33,car,"626,428,655,444",47.41,91.73
28,0.93,34,car,"808,421,853,451",30.56,83.76
29,0.97,26,car,"-9,434,65,474",18.58,85.84
29,0.97,31,car,"379,437,444,461",21.15,84.88
29,0.97,32,car,"774,423,797,439",59.78,101.22
29,0.97,32,car,"775,423,797,439",62.5,95.3
29,0.97,33,car,"629,428,656,443",50.93,88.26
29,0.97,34,car,"812,424,837,450",55.0,84.25
30,1.0,26,car,"1,448,38,475",37.16,87.25
30,1.0,31,car,"360,432,433,460",18.84,86.4
30,1.0,32,car,"783,424,800,439",80.88,88.43
30,1.0,32,car,"784,424,800,439",85.94,85.96
30,1.0,33,car,"629,427,658,442",47.41,89.64
30,1.0,35,car,"515,434,548,450",41.67,92.44
30,1.0,36,car,"709,426,740,443",44.35,93.24
30,1.0,37,car,"506,434,540,450",40.44,92.07
31,1.03,31,car,"352,433,422,461",19.64,87.44
31,1.03,32,car,"798,425,806,439",171.88,85.11
31,1.03,32,car,"800,425,806,439",229.17,85.78
31,1.03,33,car,"553,433,618,446",21.15,100.54
31,1.03,36,car,"712,424,743,442",44.35,89.66
31,1.03,37,car,"493,434,539,452",29.89,93.01
31,1.03,37,car,"492,434,539,452",29.26,93.32
31,1.03,38,car,"633,429,661,443",49.11,89.81
32,1.07,31,car,"333,432,410,463",17.86,88.27
32,1.07,32,car,"780,423,804,439",57.29,85.93
32,1.07,32,car,"782,423,804,439",62.5,87.03
32,1.07,37,car,"457,427,537,453",17.19,93.42
32,1.07,38,car,"545,431,609,448",21.48,117.92
32,1.07,38,car,"537,432,609,448",19.1,127.29
32,1.07,38,car,"528,432,609,448",16.98,131.97
32,1.07,39,car,"635,428,663,442",49.11,88.3
33,1.1,31,car,"310,434,398,462",15.62,88.53
33,1.1,32,car,"793,424,808,439",91.67,90.39
33,1.1,32,car,"794,424,808,439",98.21,92.13
33,1.1,37,car,"487,434,527,453",34.38,93.03
33,1.1,37,car,"488,434,527,453",35.26,92.91
33,1.1,39,car,"511,435,600,448",15.45,119.23
33,1.1,39,car,"502,435,600,448",14.03,129.54
33,1.1,39,car,"492,436,600,448",12.73,134.7
33,1.1,40,car,"708,423,743,441",39.29,82.93
33,1.1,41,car,"632,429,659,444",50.93,83.79
34,1.13,31,car,"296,432,379,463",16.57,89.98
34,1.13,32,car,"755,421,800,440",30.56,95.05
34,1.13,37,car,"470,435,523,453",25.94,92.76
34,1.13,40,car,"706,423,744,442",36.18,87.5
34,1.13,41,car,"622,429,655,444",41.67,93.24
34,1.13,42,car,"576,432,608,447",42.97,92.75
34,1.13,43,car,"562,434,596,448",40.44,92.0
35,1.17,31,car,"268,434,369,463",13.61,89.65
35,1.17,32,car,"791,424,809,439",76.39,96.94
35,1.17,32,car,"793,424,809,439",85.94,98.83
35,1.17,37,car,"448,432,522,454",18.58,92.75
35,1.17,40,car,"710,424,746,443",38.19,87.34
35,1.17,41,car,"589,429,631,445",32.74,101.83
35,1.17,42,car,"564,432,600,447",38.19,96.44
35,1.17,43,car,"558,430,593,448",39.29,92.78
36,1.2,31,car,"251,435,356,466",13.1,88.74
36,1.2,32,car,"791,425,807,440",85.94,100.93
36,1.2,32,car,"793,425,807,440",98.21,103.04
36,1.2,37,car,"445,435,501,454",24.55,90.78
36,1.2,40,car,"707,425,742,442",39.29,86.84
36,1.2,41,car,"557,435,601,447",31.25,103.14
36,1.2,44,car,"626,430,652,444",52.88,89.5
37,1.23,31,car,"211,436,336,469",11.0,88.39
37,1.23,32,car,"786,424,803,440",80.88,102.08
37,1.23,32,car,"788,424,803,440",91.67,102.67
37,1.23,37,car,"484,438,514,454",45.83,94.45
37,1.23,37,car,"488,438,514,454",52.88,98.12
37,1.23,40,car,"706,426,738,442",42.97,86.17
37,1.23,41,car,"576,431,605,446",47.41,100.08
37,1.23,44,car,"615,430,646,445",44.35,89.08
38,1.27,31,car,"194,431,334,469",9.82,88.34
38,1.27,32,car,"773,425,800,441",50.93,99.96
38,1.27,40,car,"703,426,734,443",44.35,86.09
38,1.27,44,car,"608,428,640,445",42.97,88.98
38,1.27,45,car,"433,434,484,457",26.96,80.81
39,1.3,31,car,"151,441,272,471",11.36,89.2
39,1.3,32,car,"793,422,812,441",72.37,96.31
39,1.3,32,car,"795,421,812,441",80.88,92.66
39,1.3,44,car,"585,428,621,446",38.19,94.67
39,1.3,45,car,"434,436,475,456",33.54,83.75
39,1.3,45,car,"434,436,475,456",33.54,84.73
40,1.33,31,car,"128,436,255,472",10.83,88.51
40,1.33,32,car,"794,424,811,439",80.88,94.65
40,1.33,32,car,"797,424,811,439",98.21,96.64
40,1.33,44,car,"594,430,627,447",41.67,95.7
40,1.33,44,car,"596,430,627,447",44.35,97.76
40,1.33,45,car,"384,436,464,459",17.19,87.03
40,1.33,46,car,"253,435,320,467",20.52,80.43
