frame,second,id,label,bbox,distance_m,speed_kmh
33,1.14,26,car,"381,442,431,469",27.5,90.93
33,1.14,30,traffic light,"1052,363,1068,398",85.94,96.51
33,1.14,31,car,"140,423,305,490",8.33,89.91
33,1.14,32,car,"739,434,765,452",52.88,103.2
33,1.14,33,car,"458,439,508,462",27.5,94.59
34,1.17,0,car,"849,427,931,479",16.77,85.6
34,1.17,26,car,"369,440,423,470",25.46,94.06
34,1.17,30,traffic light,"1058,364,1075,402",80.88,98.35
34,1.17,31,car,"102,420,282,492",7.64,91.81
34,1.17,32,car,"739,435,764,454",55.0,102.25
34,1.17,33,car,"442,440,496,465",25.46,95.92
35,1.21,0,car,"849,428,930,480",16.98,85.7
35,1.21,26,car,"353,443,417,472",21.48,94.2
35,1.21,30,traffic light,"1055,362,1075,401",68.75,97.07
35,1.21,31,car,"53,420,239,498",7.39,92.21
35,1.21,32,car,"738,433,765,455",50.93,99.65
35,1.21,33,car,"408,435,492,467",16.37,95.67
36,1.24,0,car,"848,428,929,480",16.98,85.31
36,1.24,26,car,"337,441,404,473",20.52,94.65
36,1.24,30,traffic light,"1073,362,1089,398",85.94,99.61
36,1.24,31,car,"-21,416,207,505",6.03,92.35
36,1.24,32,car,"736,436,761,454",55.0,99.04
36,1.24,34,car,"531,442,560,459",47.41,85.97
37,1.28,0,car,"850,427,928,480",17.63,84.32
37,1.28,26,car,"333,441,393,473",22.92,93.59
37,1.28,30,traffic light,"1081,363,1098,401",80.88,98.74
37,1.28,30,traffic light,"1080,363,1098,401",76.39,97.88
37,1.28,32,car,"677,434,717,450",34.38,107.83
37,1.28,35,car,"0,430,73,508",18.84,83.06
37,1.28,36,car,"739,435,762,453",59.78,89.71
38,1.31,0,car,"848,429,928,480",17.19,82.99
38,1.31,36,car,"739,435,764,455",55.0,87.88
38,1.31,37,car,"496,445,525,461",47.41,86.32
39,1.34,0,car,"845,427,928,480",16.57,82.67
39,1.34,36,car,"739,435,762,454",59.78,88.69
39,1.34,38,truck,"0,411,118,510",11.65,81.89
39,1.34,39,traffic light,"1103,358,1124,396",65.48,90.64
39,1.34,40,car,"313,432,432,476",11.55,81.88
40,1.38,0,car,"849,426,926,480",17.86,82.56
40,1.38,39,traffic light,"1110,358,1132,394",62.5,93.11
40,1.38,40,car,"270,430,412,485",9.68,87.21
40,1.38,41,car,"487,445,523,464",38.19,81.62
41,1.41,0,car,"847,428,924,480",17.86,82.78
41,1.41,40,car,"202,431,385,493",7.51,89.61
41,1.41,41,car,"475,445,511,465",38.19,83.9
41,1.41,42,car,"0,421,15,513",91.67,98.39
42,1.45,0,car,"847,428,922,480",18.33,82.9
42,1.45,40,car,"138,429,350,496",6.49,91.49
42,1.45,41,car,"456,447,499,465",31.98,91.81
43,1.48,0,car,"845,428,923,480",17.63,82.61
43,1.48,40,car,"50,428,313,508",5.23,92.61
43,1.48,41,car,"453,447,502,468",28.06,91.48
44,1.52,0,car,"838,429,918,479",17.19,83.2
44,1.52,40,car,"-27,425,260,511",4.79,95.25
44,1.52,41,car,"446,444,497,466",26.96,92.07
44,1.52,43,car,"236,446,306,486",19.64,84.61
45,1.55,0,car,"843,427,920,480",17.86,83.85
45,1.55,41,car,"432,445,481,468",28.06,95.57
45,1.55,43,car,"216,446,287,493",19.37,89.18
45,1.55,44,car,"0,418,193,514",7.12,81.92
46,1.59,0,car,"840,427,919,479",17.41,83.71
46,1.59,41,car,"420,446,472,468",26.44,95.98
