frame,second,id,label,bbox,distance_m,speed_kmh
94,3.76,5,car,"377,425,422,442",61.11,170.97
95,3.8,1,car,"1029,399,1236,503",13.29,99.33
95,3.8,2,car,"813,406,944,492",20.99,108.53
96,3.84,1,car,"1029,399,1237,503",13.22,95.77
96,3.84,2,car,"814,408,944,492",21.15,103.83
97,3.88,1,car,"1027,398,1242,502",12.79,94.36
97,3.88,2,car,"813,408,944,491",20.99,102.35
98,3.92,1,car,"1033,399,1243,503",13.1,93.47
98,3.92,2,car,"812,408,945,494",20.68,101.03
99,3.96,1,car,"1036,398,1241,502",13.41,92.84
99,3.96,2,car,"812,406,945,493",20.68,99.69
99,3.96,6,car,"504,413,527,428",119.57,196.75
100,4.0,1,car,"1037,398,1244,503",13.29,91.33
100,4.0,2,car,"812,406,944,493",20.83,97.01
101,4.04,1,car,"1041,398,1248,501",13.29,92.26
101,4.04,2,car,"810,406,940,491",21.15,97.74
101,4.04,7,car,"303,427,337,440",80.88,139.92
102,4.08,1,car,"1045,397,1248,502",13.55,91.7
102,4.08,2,car,"811,405,939,492",21.48,96.19
103,4.12,1,car,"1045,398,1254,504",13.16,90.47
103,4.12,2,car,"810,408,944,492",20.52,94.42
103,4.12,8,car,"260,428,304,444",62.5,147.82
104,4.16,1,car,"1046,397,1259,505",12.91,88.74
104,4.16,2,car,"812,408,942,491",21.15,92.16
104,4.16,8,car,"248,430,284,448",76.39,120.06
105,4.2,1,car,"1047,400,1266,506",12.56,89.42
105,4.2,2,car,"812,409,943,492",20.99,93.53
105,4.2,8,car,"212,432,270,446",47.41,114.17
105,4.2,9,car,"74,441,147,462",37.67,98.97
106,4.24,1,car,"1045,400,1276,507",11.9,89.16
106,4.24,2,car,"813,409,941,494",21.48,94.46
107,4.28,1,car,"1040,401,1270,507",11.96,87.67
107,4.28,2,car,"813,406,942,493",21.32,93.02
107,4.28,10,car,"0,449,59,471",46.61,87.59
107,4.28,11,car,"177,432,226,451",56.12,89.14
108,4.32,1,car,"1046,398,1275,507",12.01,86.02
108,4.32,2,car,"813,407,942,493",21.32,91.17
108,4.32,11,car,"139,432,211,455",38.19,109.34
108,4.32,12,car,"446,415,474,431",98.21,138.3
109,4.36,1,car,"1045,398,1270,507",12.22,85.3
109,4.36,2,car,"814,404,941,492",21.65,90.21
109,4.36,11,car,"55,438,174,486",23.11,116.45
109,4.36,11,car,"46,439,174,486",21.48,120.01
109,4.36,12,car,"435,415,470,434",78.57,124.02
110,4.4,1,car,"1047,400,1265,507",12.61,85.11
110,4.4,2,car,"814,408,941,493",21.65,89.85
110,4.4,11,car,"39,444,141,484",26.96,113.52
110,4.4,12,car,"417,416,461,436",62.5,114.45
111,4.44,1,car,"1051,401,1271,507",12.5,83.72
111,4.44,2,car,"812,408,942,493",21.15,87.27
111,4.44,12,car,"408,412,455,432",58.51,115.52
112,4.48,1,car,"1054,400,1272,505",12.61,85.34
112,4.48,2,car,"814,406,943,491",21.32,89.33
112,4.48,13,car,"545,407,570,427",110.0,156.45
113,4.52,1,car,"1053,398,1273,505",12.5,85.21
113,4.52,2,car,"812,404,942,489",21.15,88.58
114,4.56,1,car,"1054,393,1275,500",12.44,86.41
114,4.56,2,car,"805,400,945,486",19.64,90.05
115,4.6,1,car,"1058,390,1279,499",12.44,87.63
115,4.6,2,car,"804,401,945,485",19.5,91.21
116,4.64,1,car,"1062,391,1279,500",12.67,89.57
116,4.64,2,car,"813,406,943,490",21.15,93.89
117,4.68,1,car,"1063,390,1279,498",12.73,88.8
117,4.68,2,car,"817,405,944,488",21.65,93.21
118,4.72,1,car,"1056,396,1279,506",12.33,88.42
118,4.72,2,car,"821,408,944,491",22.36,93.57
118,4.72,14,bench,"59,468,182,515",22.36,90.05
119,4.76,1,car,"1060,394,1279,502",12.56,88.21
119,4.76,2,car,"817,407,944,491",21.65,93.66
120,4.8,1,car,"1063,395,1279,504",12.73,87.34
120,4.8,2,car,"816,407,944,491",21.48,92.88
121,4.84,1,car,"1061,398,1279,508",12.61,85.88
121,4.84,2,car,"815,408,943,492",21.48,90.56
122,4.88,1,car,"1062,395,1279,506",12.67,87.12
122,4.88,2,car,"812,404,944,489",20.83,92.01
122,4.88,15,car,"295,415,346,437",53.92,132.03
123,4.92,1,car,"1060,397,1279,506",12.56,87.73
123,4.92,2,car,"813,405,940,489",21.65,92.11
124,4.96,1,car,"1061,397,1279,505",12.61,88.04
124,4.96,2,car,"811,404,940,488",21.32,92.35
125,5.0,1,car,"1060,394,1279,508",12.56,87.95
125,5.0,2,car,"813,404,940,488",21.65,92.83
125,5.0,16,car,"243,418,297,440",50.93,109.73
126,5.04,1,car,"1058,395,1279,507",12.44,88.81
126,5.04,2,car,"813,404,941,488",21.48,94.75
127,5.08,1,car,"1057,394,1279,507",12.39,88.59
127,5.08,2,car,"815,406,942,488",21.65,95.25
128,5.12,1,car,"1063,397,1279,509",12.73,89.23
128,5.12,2,car,"817,406,940,489",22.36,96.29
128,5.12,17,car,"184,419,250,448",41.67,108.66
129,5.16,1,car,"1066,396,1279,508",12.91,90.19
129,5.16,2,car,"816,406,941,489",22.0,97.92
130,5.2,1,car,"1065,393,1279,506",12.85,91.77
130,5.2,2,car,"814,402,938,488",22.18,100.29
130,5.2,18,car,"138,422,205,450",41.04,127.29
130,5.2,19,bench,"15,460,181,518",16.57,99.09
131,5.24,1,car,"1066,392,1279,508",12.91,91.96
131,5.24,2,car,"817,406,942,489",22.0,100.56
131,5.24,18,car,"114,422,195,457",33.95,109.74
132,5.28,1,car,"1069,394,1279,507",13.1,93.36
132,5.28,2,car,"816,405,941,488",22.0,101.92
132,5.28,18,car,"32,422,167,461",20.37,110.19
133,5.32,1,car,"1069,394,1279,507",13.1,95.38
133,5.32,2,car,"815,403,940,488",22.0,105.25
134,5.36,1,car,"1069,392,1279,506",13.1,96.43
134,5.36,2,car,"810,402,939,487",21.32,106.75
135,5.4,1,car,"1069,390,1279,506",13.1,97.52
135,5.4,2,car,"810,403,941,486",20.99,108.33
136,5.44,1,car,"1068,393,1279,507",13.03,100.0
136,5.44,2,car,"816,404,940,488",22.18,112.65
137,5.48,1,car,"1071,395,1279,510",13.22,100.55
137,5.48,2,car,"813,407,938,490",22.0,113.69
138,5.52,1,car,"1070,395,1279,510",13.16,99.92
138,5.52,2,car,"813,409,939,490",21.83,112.84
139,5.56,1,car,"1069,395,1279,511",13.1,99.72
139,5.56,2,car,"814,408,941,491",21.65,112.98
139,5.56,20,car,"372,420,409,442",74.32,179.98
140,5.6,1,car,"1072,396,1279,512",13.29,101.16
140,5.6,2,car,"811,405,940,489",21.32,114.8
140,5.6,20,car,"367,420,404,440",74.32,199.17
141,5.64,1,car,"1077,397,1279,514",13.61,101.91
141,5.64,2,car,"814,406,937,490",22.36,115.09
141,5.64,20,car,"342,420,386,441",62.5,192.91
142,5.68,1,car,"1077,397,1279,513",13.61,104.44
142,5.68,2,car,"807,407,938,488",20.99,118.38
142,5.68,20,car,"335,420,380,441",61.11,202.07
143,5.72,1,car,"1076,394,1279,510",13.55,107.42
143,5.72,2,car,"806,404,935,486",21.32,122.63
143,5.72,20,car,"325,420,375,443",55.0,204.98
144,5.76,1,car,"1078,394,1279,511",13.68,109.93
144,5.76,2,car,"811,405,937,488",21.83,126.47
144,5.76,20,car,"308,420,360,442",52.88,207.79
145,5.8,1,car,"1082,393,1279,510",13.96,110.33
145,5.8,2,car,"813,406,935,489",22.54,127.41
145,5.8,20,car,"294,421,347,446",51.89,198.71
146,5.84,1,car,"1079,393,1279,514",13.75,109.55
146,5.84,2,car,"812,408,936,490",22.18,126.63
146,5.84,20,car,"280,424,339,448",46.61,192.99
147,5.88,1,car,"1081,392,1279,515",13.89,107.7
147,5.88,2,car,"819,410,935,492",23.71,125.25
147,5.88,20,car,"261,425,321,449",45.83,178.11
148,5.92,1,car,"1082,391,1279,513",13.96,109.8
148,5.92,2,car,"814,405,934,490",22.92,128.91
148,5.92,20,car,"244,425,311,450",41.04,176.06
149,5.96,1,car,"1083,396,1279,517",14.03,111.58
149,5.96,2,car,"811,407,931,492",22.92,131.68
149,5.96,20,car,"240,426,301,451",45.08,178.66
150,6.0,1,car,"1078,392,1279,512",13.68,111.55
150,6.0,2,car,"812,404,930,490",23.31,132.54
150,6.0,20,car,"218,426,283,452",42.31,178.63
151,6.04,1,car,"1083,391,1279,512",14.03,109.79
151,6.04,2,car,"809,405,929,486",22.92,129.32
151,6.04,20,car,"198,421,272,452",37.16,170.34
151,6.04,21,car,"88,441,136,457",57.29,136.92
151,6.04,22,car,"305,427,349,441",62.5,142.1
152,6.08,1,car,"1084,394,1279,512",14.1,108.78
152,6.08,2,car,"812,406,929,488",23.5,126.85
152,6.08,20,car,"176,425,252,454",36.18,164.42
