frame,second,id,label,x1,y1,x2,y2,vx1,vy1,vx2,vy2,distance_m,speed_kmh
153,6.12,23,car,0,293,83,362,0.0,-0.1800118237733841,0.4745332896709442,-0.5352161526679993,16.57,6.32
153,6.12,27,car,233,296,287,335,1.1450315713882446,0.14583595097064972,0.47497108578681946,-0.09460163861513138,25.46,9.11
154,6.16,22,car,86,293,211,364,0.12290064990520477,-0.18075324594974518,0.41524145007133484,-0.3216736316680908,11.0,4.01
154,6.16,23,car,0,289,82,360,0.0,-0.5891419053077698,0.11015434563159943,-0.5844748616218567,16.77,6.96
155,6.2,22,car,90,293,213,365,0.733430802822113,-0.07452038675546646,0.5382815003395081,-0.029696740210056305,11.18,3.96
155,6.2,23,car,0,289,81,358,0.0,-0.40132731199264526,-0.15473881363868713,-0.6302127838134766,16.98,6.95
155,6.2,28,car,238,296,288,333,0.0,0.0,0.0,0.0,27.5,11.03
156,6.24,22,car,94,291,211,364,0.896191418170929,-0.30338478088378906,-0.054306983947753906,-0.23898789286613464,11.75,4.02
156,6.24,23,car,0,286,81,357,0.0,-0.5636574029922485,0.021965431049466133,-0.41337722539901733,16.98,7.0
156,6.24,28,car,237,295,288,333,-0.11688310652971268,-0.11688310652971268,0.23376621305942535,0.0,26.96,10.6
157,6.28,22,car,105,291,224,361,1.8528190851211548,-0.12744705379009247,1.7316029071807861,-0.39021995663642883,11.55,3.14
157,6.28,23,car,0,287,89,356,0.0,-0.11251670867204666,1.222350835800171,-0.2775343656539917,15.45,6.0
157,6.28,28,car,239,294,290,332,0.31069865822792053,-0.3224523961544037,0.48661699891090393,-0.15828776359558105,26.96,10.71
158,6.32,22,car,102,292,219,362,0.1634136140346527,0.11913631111383438,-0.06391054391860962,-0.03514619171619415,11.75,3.83
158,6.32,23,car,0,288,93,357,0.0,0.18482844531536102,1.015009880065918,0.059636544436216354,14.78,6.52
158,6.32,28,car,242,293,289,330,0.5482926368713379,-0.19200360774993896,-0.022974422201514244,-0.2590421140193939,29.26,10.6
159,6.36,22,car,107,292,226,361,0.7941519021987915,-0.05471843481063843,1.1282777786254883,-0.2458258867263794,11.55,3.33
159,6.36,23,car,0,289,90,357,0.0,0.1298607438802719,-0.06867899000644684,-0.0619785375893116,15.28,6.04
159,6.36,28,car,238,294,291,331,-0.31419289112091064,0.09169917553663254,0.3337220251560211,0.020238570868968964,25.94,10.59
160,6.4,22,car,110,293,226,362,0.8825716972351074,0.24252347648143768,0.3796554505825043,0.1580086648464203,11.85,3.1
160,6.4,23,car,0,291,92,358,0.0,0.33909735083580017,0.36627838015556335,0.24872145056724548,14.95,5.34
160,6.4,28,car,243,297,292,331,0.5968704223632812,0.3866421580314636,0.20340311527252197,-0.08709138631820679,28.06,9.62
161,6.44,22,car,107,295,222,364,-0.09028150141239166,0.33749067783355713,-0.3732398748397827,0.3102168142795563,11.96,3.89
161,6.44,23,car,0,291,90,361,0.0,0.1764458864927292,-0.2155262678861618,0.45438385009765625,15.28,5.91
161,6.44,28,car,237,298,290,331,-0.6666682362556458,0.3058023154735565,-0.2504301071166992,0.09877143055200577,25.94,11.14
162,6.48,22,car,105,298,222,366,-0.2795202136039734,0.6089208722114563,-0.1874469518661499,0.46225273609161377,11.75,4.59
162,6.48,23,car,0,294,93,363,0.0,0.48649975657463074,0.3982299566268921,0.5190089344978333,14.78,6.0
163,6.52,22,car,110,297,230,364,0.5519605278968811,0.23912189900875092,1.2646771669387817,-0.012361838482320309,11.46,4.72
163,6.52,23,car,0,294,98,362,0.0,0.3262813687324524,1.0771102905273438,0.15042857825756073,14.03,6.53
163,6.52,29,car,242,296,295,333,0.0,0.0,0.0,0.0,25.94,15.06
164,6.56,22,car,113,297,228,364,0.7293984293937683,0.0029802366625517607,0.1213032528758049,0.025869095697999,11.96,4.99
164,6.56,23,car,0,295,105,362,0.0,0.24037039279937744,1.5009335279464722,-0.032139696180820465,13.1,6.07
164,6.56,29,car,243,296,295,333,0.35064932703971863,0.0,0.23376621305942535,0.11688310652971268,26.44,12.58
165,6.6,22,car,109,298,229,366,-0.3282487690448761,0.10174386203289032,0.1188112422823906,0.15654872357845306,11.46,5.49
165,6.6,23,car,0,296,106,361,0.0,0.2304835319519043,0.6912887096405029,-0.046276021748781204,12.97,6.23
165,6.6,29,car,245,296,296,332,0.4924938678741455,0.0,0.17004147171974182,-0.15241090953350067,26.96,11.52
166,6.64,22,car,113,299,230,366,0.40174371004104614,0.3644067049026489,0.2129390835762024,0.10595685988664627,11.75,4.43
166,6.64,23,car,0,296,111,362,0.0,0.0922517478466034,1.0214316844940186,0.12649337947368622,12.39,4.74
166,6.64,29,car,238,299,290,332,-0.8156305551528931,0.4274500608444214,-0.8240243196487427,0.02247992716729641,26.44,11.21
167,6.68,22,car,124,302,233,365,1.8521201610565186,0.5128870606422424,0.5606128573417664,-0.121477872133255,12.61,3.82
167,6.68,23,car,0,297,113,363,0.0,0.16035908460617065,0.6249374151229858,0.08323246985673904,12.17,4.38
168,6.72,22,car,127,302,231,364,1.4382106065750122,0.3112490475177765,0.07672878354787827,-0.10856299102306366,13.22,3.36
168,6.72,23,car,0,296,116,363,0.14878815412521362,-0.04750297963619232,0.8683028817176819,0.038139235228300095,11.85,3.57
169,6.76,22,car,124,301,232,364,0.22745145857334137,-0.03209064155817032,0.0711297020316124,-0.05604792386293411,12.73,3.4
169,6.76,23,car,2,296,118,362,0.4218774139881134,0.07313580065965652,0.8381258249282837,-0.1421736776828766,11.85,3.48
169,6.76,30,car,239,296,296,334,0.0,0.0,0.0,0.0,24.12,8.8
170,6.8,22,car,122,300,232,363,-0.21058917045593262,-0.24813921749591827,0.027146706357598305,-0.1590593457221985,12.5,3.23
170,6.8,23,car,5,297,120,360,0.5364826321601868,0.05929858982563019,0.6281704902648926,-0.25151458382606506,11.96,3.11
171,6.84,22,car,121,298,232,362,-0.19708050787448883,-0.3254523277282715,0.007053704466670752,-0.25528615713119507,12.39,3.54
171,6.84,23,car,5,297,118,358,0.3191160261631012,0.03043685108423233,-0.13329169154167175,-0.4558509886264801,12.17,3.39
171,6.84,31,car,236,298,290,332,0.0,0.0,0.0,0.0,25.46,7.26
172,6.88,22,car,118,298,232,362,-0.5251470804214478,-0.14982517063617706,0.14763912558555603,-0.12648041546344757,12.06,3.65
172,6.88,23,car,11,297,118,358,0.9723069071769714,0.004929140210151672,0.054615568369627,-0.23403406143188477,12.85,2.98
172,6.88,31,car,238,298,290,332,0.5844155550003052,0.11688310652971268,0.11688310652971268,0.0,26.44,5.97
173,6.92,22,car,123,296,236,360,0.46353960037231445,-0.32463520765304565,0.5290770530700684,-0.3236064612865448,12.17,3.69
173,6.92,23,car,13,296,122,358,0.6648046374320984,-0.15030983090400696,0.647301197052002,-0.05533439666032791,12.61,2.89
174,6.96,22,car,122,296,235,359,0.14201174676418304,-0.2121504545211792,0.21498078107833862,-0.3642783463001251,12.17,3.89
174,6.96,23,car,18,293,141,356,0.992159366607666,-0.355911523103714,2.8585100173950195,-0.2695786654949188,11.18,2.55
174,6.96,32,car,253,296,298,332,0.0,0.0,0.0,0.0,30.56,14.56
175,7.0,22,car,126,295,236,359,0.5763853192329407,-0.20662181079387665,0.1571337729692459,-0.15578362345695496,12.5,4.19
175,7.0,32,car,253,296,298,332,0.11009173840284348,0.0,0.11009173840284348,0.0,30.56,14.28
176,7.04,22,car,132,295,238,358,1.2007886171340942,-0.08356490731239319,0.3491502106189728,-0.17357948422431946,12.97,3.95
176,7.04,32,car,258,295,302,331,0.9428397417068481,-0.15924488008022308,0.783607006072998,-0.15924488008022308,31.25,11.67
176,7.04,33,car,24,294,138,357,0.0,0.0,0.0,0.0,12.06,3.73
177,7.08,22,car,139,296,241,358,1.4924471378326416,0.1364445835351944,0.6216433048248291,-0.07409901171922684,13.48,3.68
177,7.08,32,car,260,295,304,330,0.6603701114654541,0.031151248142123222,0.6915380358695984,-0.1177733987569809,31.25,9.63
177,7.08,33,car,24,294,137,356,0.05504586920142174,0.02752293460071087,-0.02752293460071087,-0.02752293460071087,12.17,2.59
178,7.12,22,car,140,297,243,358,0.8098471164703369,0.09594998508691788,0.5995427966117859,-0.011958171613514423,13.35,3.29
178,7.12,32,car,259,296,303,330,0.22089627385139465,0.04893448203802109,0.12369216978549957,-0.041082918643951416,31.25,8.72
178,7.12,33,car,25,294,138,355,0.3121749758720398,0.15608324110507965,0.16240409016609192,-0.31532812118530273,12.17,2.34
179,7.16,22,car,143,298,244,358,0.7976794838905334,0.17981275916099548,0.3884168565273285,-0.14161688089370728,13.61,2.86
179,7.16,32,car,259,296,303,330,0.00723141897469759,0.023369405418634415,-0.056756582111120224,-0.0022999707143753767,31.25,7.93
179,7.16,33,car,27,296,132,354,0.36133942008018494,0.2551194131374359,-0.9131365418434143,-0.22396816313266754,13.1,3.0
180,7.2,22,car,144,297,246,356,0.5881810784339905,-0.03382889926433563,0.4738471806049347,-0.2509940266609192,13.48,2.3
180,7.2,32,car,259,296,306,330,-0.035627759993076324,0.008194559253752232,0.5302629470825195,-0.14287389814853668,29.26,6.52
180,7.2,33,car,34,294,141,354,1.0200821161270142,-0.2027376890182495,0.9824474453926086,-0.02724212035536766,12.85,2.69
181,7.24,22,car,148,297,247,356,0.783000111579895,0.08311612159013748,0.3608323931694031,-0.1276681125164032,13.89,2.48
181,7.24,32,car,259,295,306,329,0.1251194030046463,-0.15063785016536713,0.20886024832725525,-0.09230716526508331,29.26,7.08
181,7.24,33,car,41,293,146,353,1.5238666534423828,-0.13631309568881989,1.210148572921753,-0.13536112010478973,13.1,2.58
182,7.28,22,car,150,297,249,356,0.6511834859848022,-0.09243207424879074,0.42252615094184875,-0.029894491657614708,13.89,2.85
182,7.28,32,car,262,295,305,329,0.3757028877735138,0.057181332260370255,-0.12046993523836136,-0.028606832027435303,31.98,8.3
182,7.28,33,car,44,294,154,354,1.0068672895431519,0.10662343353033066,1.5748060941696167,0.07444355636835098,12.5,2.77
183,7.32,22,car,146,296,251,355,-0.4073180556297302,-0.05754445865750313,0.41736680269241333,-0.13393473625183105,13.1,3.29
183,7.32,32,car,264,296,305,328,0.4373624324798584,0.05314529314637184,0.049888353794813156,-0.13960878551006317,33.54,8.68
183,7.32,33,car,43,295,152,355,0.49324652552604675,0.11819986253976822,0.7701214551925659,0.08941975980997086,12.61,2.76
184,7.36,22,car,146,296,250,354,-0.22928425669670105,-0.17421141266822815,0.08574101328849792,-0.2364145964384079,13.22,3.44
184,7.36,32,car,265,296,306,328,0.40015938878059387,0.02916083298623562,0.1987139731645584,-0.0936352089047432,33.54,8.21
184,7.36,33,car,44,294,162,353,0.1925775557756424,-0.11401281505823135,1.5255732536315918,-0.2559199929237366,11.65,2.3
185,7.4,22,car,149,295,251,354,0.40620583295822144,-0.0987698882818222,0.10066328197717667,-0.11988335847854614,13.48,3.73
185,7.4,32,car,264,296,307,328,-0.001203491585329175,0.005493084900081158,0.11667252331972122,-0.025534091517329216,31.98,8.85
185,7.4,33,car,45,293,158,352,0.19290046393871307,-0.07309524714946747,-0.011323145590722561,-0.14465376734733582,12.17,2.79
186,7.44,22,car,151,295,250,353,0.36976173520088196,-0.015331869013607502,-0.11087241768836975,-0.15670128166675568,13.89,3.86
186,7.44,32,car,261,294,306,328,-0.3549685478210449,-0.14496922492980957,-0.1231091096997261,0.004489688668400049,30.56,9.26
186,7.44,33,car,44,294,153,352,-0.0032627638429403305,0.09648142009973526,-0.9897443056106567,-0.08387770503759384,12.61,3.18
187,7.48,22,car,155,295,251,353,0.9357628226280212,0.003088073106482625,0.2019239068031311,-0.09284518659114838,14.32,4.01
187,7.48,32,car,260,295,304,329,-0.39493516087532043,0.044596705585718155,-0.24923554062843323,0.0067160287871956825,31.25,10.11
187,7.48,33,car,54,294,157,350,1.3175313472747803,-0.06628534197807312,0.34030288457870483,-0.2708664834499359,13.35,3.44
188,7.52,22,car,157,296,253,352,0.6661717295646667,0.005911979358643293,0.31037983298301697,-0.17136266827583313,14.32,3.91
188,7.52,32,car,260,295,304,329,-0.16701740026474,-0.08482467383146286,-0.1310362070798874,0.003234437434002757,31.25,10.55
188,7.52,33,car,54,293,156,350,0.5472658276557922,-0.04542659968137741,-0.004474240355193615,-0.1332450956106186,13.48,3.69
189,7.56,22,car,159,296,251,351,0.5193154811859131,0.0029216320253908634,-0.1491391360759735,-0.23201756179332733,14.95,3.57
189,7.56,32,car,259,294,303,328,-0.17496459186077118,-0.0580107718706131,-0.18004544079303741,-0.1470993161201477,31.25,9.73
189,7.56,33,car,55,293,156,351,0.3748008608818054,-0.014438471756875515,-0.06639820337295532,0.12094394862651825,13.61,3.64
190,7.6,22,car,158,294,252,349,0.03712785989046097,-0.29529625177383423,0.15106336772441864,-0.40171560645103455,14.63,3.44
190,7.6,32,car,263,293,304,324,0.5190091729164124,-0.31470727920532227,0.06553353369235992,-0.5314260721206665,33.54,9.05
190,7.6,33,car,58,292,153,350,0.5660811066627502,-0.2967882454395294,-0.4830183982849121,-0.20127612352371216,14.47,3.58
191,7.64,22,car,159,296,252,351,0.07485584914684296,0.26930832862854004,-0.03151308372616768,0.10138153284788132,14.78,3.4
191,7.64,32,car,264,293,306,326,0.3387356400489807,-0.027211574837565422,0.21983997523784637,0.009186623618006706,32.74,8.69
191,7.64,33,car,56,294,156,350,-0.030628344044089317,0.2719177305698395,0.31966936588287354,0.007408185862004757,13.75,3.31
192,7.68,22,car,160,297,252,354,0.1855155974626541,0.2130032777786255,0.10187751054763794,0.42953917384147644,14.95,3.43
192,7.68,32,car,261,295,307,328,-0.3392437696456909,0.3377068340778351,0.2659209072589874,0.39882466197013855,29.89,7.74
192,7.68,33,car,58,297,160,351,0.32279112935066223,0.5109665393829346,0.7212870717048645,0.18925413489341736,13.48,3.35
193,7.72,22,car,157,301,256,356,-0.3484806716442108,0.6689438819885254,0.5102217197418213,0.5312675833702087,13.89,4.23
193,7.72,32,car,262,298,307,329,0.03401047736406326,0.5005572438240051,0.11680181324481964,0.2337685525417328,30.56,9.09
193,7.72,33,car,63,300,166,354,0.7885972261428833,0.6962826251983643,1.2560415267944336,0.40660277009010315,13.35,4.02
194,7.76,22,car,159,300,259,356,0.20467637479305267,0.207881361246109,0.7269176840782166,0.23511691391468048,13.75,4.58
194,7.76,32,car,259,299,306,332,-0.510326087474823,0.3818926513195038,-0.12775461375713348,0.5094307065010071,29.26,10.14
194,7.76,33,car,66,299,167,354,0.8508777022361755,0.1695498526096344,0.6096766591072083,0.2054411768913269,13.61,4.34
195,7.8,22,car,160,298,259,354,0.18453356623649597,-0.2957724630832672,0.33587646484375,-0.25451627373695374,13.89,4.48
195,7.8,32,car,261,299,303,330,0.13681557774543762,0.13395509123802185,-0.3929942548274994,-0.03819242864847183,32.74,10.15
196,7.84,22,car,162,298,259,354,0.367739737033844,-0.0645042359828949,0.06541191786527634,-0.04512874037027359,14.18,4.51
196,7.84,32,car,261,299,303,329,0.025952186435461044,0.009283495135605335,-0.2086513191461563,-0.11568109691143036,32.74,10.33
196,7.84,34,car,69,298,164,353,0.0,0.0,0.0,0.0,14.47,4.4
197,7.88,22,car,167,297,259,353,1.1299529075622559,-0.14202529191970825,-0.01344405859708786,-0.2841031551361084,14.95,3.71
197,7.88,32,car,264,297,306,328,0.5891546607017517,-0.3153214454650879,0.36468571424484253,-0.2270565927028656,32.74,8.65
197,7.88,34,car,71,297,164,352,0.5844155550003052,-0.11688310652971268,0.11688310652971268,-0.11688310652971268,14.78,2.39
198,7.92,22,car,172,296,260,351,1.0926018953323364,-0.2262551486492157,0.27509862184524536,-0.32345134019851685,15.62,2.46
198,7.92,32,car,265,295,307,328,0.37639960646629333,-0.35735851526260376,0.289232462644577,-0.11861317604780197,32.74,6.02
198,7.92,34,car,75,295,164,350,0.8843564987182617,-0.4596768617630005,-0.011663351207971573,-0.30256345868110657,15.45,1.94
199,7.96,22,car,173,297,261,350,0.5881397128105164,0.039766401052474976,0.16495966911315918,-0.28720250725746155,15.62,1.81
199,7.96,32,car,267,296,307,328,0.410805344581604,-0.006244138348847628,0.10470319539308548,-0.028878839686512947,34.38,4.45
199,7.96,34,car,76,294,164,349,0.4316188395023346,-0.2636875510215759,0.11391142755746841,-0.31099727749824524,15.62,1.61
200,8.0,22,car,173,298,263,351,0.2954460084438324,0.06503287702798843,0.3430759012699127,0.03742315620183945,15.28,1.96
200,8.0,32,car,267,296,308,328,0.17396430671215057,0.06187373772263527,0.15684832632541656,0.004669801332056522,33.54,4.85
200,8.0,34,car,77,294,171,350,0.38619181513786316,-0.0713670551776886,1.1007648706436157,0.017644740641117096,14.63,1.89
201,8.04,22,car,176,298,262,351,0.5110769867897034,0.031137418001890182,0.024370897561311722,-0.0733303353190422,15.99,1.34
201,8.04,32,car,268,297,308,329,0.17559149861335754,0.03771435096859932,0.07347697764635086,0.008055279031395912,34.38,3.2
201,8.04,34,car,79,295,172,350,0.44511544704437256,0.15491445362567902,0.4850364029407501,-0.07948992401361465,14.78,1.25
202,8.08,22,car,171,297,262,350,-0.4928174316883087,-0.1416097730398178,-0.04835476726293564,-0.050138577818870544,15.11,1.69
202,8.08,32,car,270,296,309,328,0.36807721853256226,-0.13715720176696777,0.16280435025691986,-0.14420758187770844,35.26,3.98
202,8.08,34,car,84,295,180,347,0.9327921867370605,-0.043470870703458786,1.41776704788208,-0.3464415669441223,14.32,1.76
203,8.12,22,car,172,296,262,350,-0.032489411532878876,-0.07098241150379181,0.1160692572593689,-0.010268572717905045,15.28,2.0
203,8.12,32,car,272,295,310,326,0.42477425932884216,-0.07008429616689682,0.2050831913948059,-0.21085795760154724,36.18,4.25
203,8.12,34,car,85,295,177,348,0.7551658153533936,0.07489380985498428,0.4781511723995209,-0.15479126572608948,14.95,1.81
204,8.16,22,car,171,296,264,350,-0.24765130877494812,-0.17674072086811066,0.3817541003227234,-0.14709928631782532,14.78,1.94
204,8.16,32,car,274,295,311,326,0.539320707321167,-0.02980673499405384,0.26752394437789917,-0.12724491953849792,37.16,4.2
204,8.16,34,car,91,295,176,347,1.0376235246658325,-0.08627033978700638,-0.08955007046461105,-0.10148853808641434,16.18,1.83
205,8.2,22,car,175,295,264,348,0.6006172299385071,-0.09701807051897049,0.06828595697879791,-0.24382521212100983,15.45,1.42
205,8.2,32,car,274,294,313,325,0.24325595796108246,-0.15232960879802704,0.42350146174430847,-0.18003462255001068,35.26,2.93
205,8.2,34,car,92,293,178,347,0.46310338377952576,-0.19966715574264526,0.337805837392807,-0.03634104132652283,15.99,1.43
206,8.24,22,car,178,295,264,348,0.6051249504089355,-0.014071029610931873,-0.03482188284397125,-0.08697262406349182,15.99,1.65
206,8.24,32,car,274,294,314,326,0.018570411950349808,-0.06511828303337097,0.29143473505973816,0.08144286274909973,34.38,3.41
206,8.24,34,car,92,294,184,348,0.37125512957572937,-0.02172408252954483,1.1677833795547485,0.1271439641714096,14.95,1.68
207,8.28,22,car,183,295,264,347,1.073218822479248,-0.1430554836988449,0.11286921799182892,-0.1735132485628128,16.98,1.39
207,8.28,32,car,275,294,315,326,0.27252116799354553,-0.024237817153334618,0.2914033830165863,-0.06462663412094116,34.38,2.84
207,8.28,34,car,96,291,182,347,0.5862031579017639,-0.3601527512073517,0.05619153752923012,-0.20125338435173035,15.99,1.35
208,8.32,22,car,187,294,267,348,1.159936785697937,-0.11081071197986603,0.5560384392738342,0.03580590710043907,17.19,1.42
208,8.32,34,car,96,292,181,346,0.35444268584251404,-0.09514954686164856,-0.2344547063112259,-0.1494137942790985,16.18,1.4
209,8.36,22,car,187,296,269,349,0.654143750667572,0.2508014440536499,0.5655630826950073,0.07185980677604675,16.77,2.17
209,8.36,34,car,97,293,181,346,0.2843988239765167,0.17013958096504211,-0.05010863021016121,-0.06747598946094513,16.37,2.25
210,8.4,22,car,188,299,271,350,0.4370369613170624,0.4891074597835541,0.52873295545578,0.18724361062049866,16.57,2.5
210,8.4,34,car,99,294,184,346,0.3965349495410919,0.13350744545459747,0.47573983669281006,-0.006738453637808561,16.18,2.68
210,8.4,35,car,274,298,314,328,0.0,0.0,0.0,0.0,34.38,8.87
210,8.4,36,car,418,297,452,321,0.0,0.0,0.0,0.0,40.44,10.43
211,8.44,22,car,192,302,270,350,0.6570291519165039,0.6099467277526855,0.0038180199917405844,0.07434158772230148,17.63,2.31
211,8.44,34,car,101,295,183,347,0.4184880554676056,0.17442898452281952,-0.05576053261756897,0.15087418258190155,16.77,2.57
211,8.44,35,car,273,298,314,328,-0.02752293460071087,0.02752293460071087,0.02752293460071087,0.02752293460071087,33.54,7.01
212,8.48,22,car,190,304,270,351,0.00792451947927475,0.5623620748519897,-0.07250132411718369,0.1616668552160263,17.19,2.93
212,8.48,34,car,101,296,183,349,0.17558720707893372,0.2246079444885254,0.04909101501107216,0.23134258389472961,16.77,3.12
212,8.48,35,car,273,299,316,328,-0.15608324110507965,0.31532812118530273,0.4745729863643646,0.15608324110507965,31.98,7.19
213,8.52,22,car,190,305,270,351,-0.11691469699144363,0.3678441643714905,0.1051282212138176,0.08171586692333221,17.19,3.08
213,8.52,34,car,102,301,183,349,0.1748727411031723,0.8435728549957275,-0.10933481901884079,0.10867642611265182,16.98,3.26
213,8.52,35,car,274,301,318,330,0.19165454804897308,0.3728927969932556,0.4906661808490753,0.2551194131374359,31.25,6.74
214,8.56,22,car,188,307,270,352,-0.2184866964817047,0.41083553433418274,-0.07311461865901947,0.16693884134292603,16.77,3.15
214,8.56,34,car,105,303,184,349,0.5156674385070801,0.7523617148399353,0.22308297455310822,0.021969754248857498,17.41,2.95
214,8.56,35,car,272,303,318,332,-0.29310476779937744,0.4580846130847931,0.20685698091983795,0.41700172424316406,29.89,6.93
215,8.6,22,car,188,307,267,351,-0.10757099837064743,0.1753006875514984,-0.35848718881607056,-0.06451480090618134,17.41,3.22
215,8.6,34,car,108,301,186,349,0.7166081070899963,-0.006150529719889164,0.29962706565856934,-0.006851785816252232,17.63,2.74
215,8.6,35,car,270,302,317,331,-0.35923922061920166,0.0554899163544178,-0.11690867692232132,0.05320801958441734,29.26,6.19
216,8.64,22,car,189,306,269,351,0.12453664094209671,-0.1197006106376648,0.09794943779706955,0.07951008528470993,17.19,3.98
216,8.64,34,car,111,303,190,349,0.7731163501739502,0.30319222807884216,0.7285378575325012,0.1400567591190338,17.41,3.21
216,8.64,35,car,270,302,317,332,-0.15859638154506683,-0.051725126802921295,0.040699880570173264,0.10262060165405273,29.26,6.93
217,8.68,22,car,190,305,271,351,0.07654248923063278,-0.08625106513500214,0.25118398666381836,-0.09458959102630615,16.98,4.18
217,8.68,34,car,111,303,191,349,0.23131108283996582,-0.001430027885362506,0.4268950819969177,-0.07674898207187653,17.19,3.48
217,8.68,35,car,272,301,318,331,0.275442898273468,-0.03371329978108406,0.03943665698170662,-0.10464825481176376,29.89,7.18
217,8.68,37,car,34,298,73,322,0.0,0.0,0.0,0.0,35.26,9.46
218,8.72,22,car,191,304,274,349,0.17184020578861237,-0.1778763234615326,0.5659744739532471,-0.21033596992492676,16.57,4.39
218,8.72,34,car,111,303,193,348,0.019469382241368294,-0.04321126639842987,0.4276825189590454,-0.06194697320461273,16.77,3.74
218,8.72,35,car,273,301,318,330,0.1741856187582016,-0.011360242031514645,0.016074078157544136,-0.07211024314165115,30.56,7.31
219,8.76,22,car,195,303,274,349,0.6818169355392456,-0.23767052590847015,0.28760161995887756,-0.10666001588106155,17.41,3.91
219,8.76,34,car,112,301,189,348,0.26605021953582764,-0.3225095272064209,-0.4210034906864166,-0.02237900346517563,17.86,3.34
219,8.76,35,car,278,301,318,329,0.7951067090034485,-0.14911994338035583,0.15083543956279755,-0.1718624085187912,34.38,6.67
220,8.8,22,car,196,301,275,348,0.5184760093688965,-0.4040370285511017,0.21474787592887878,-0.1727977693080902,17.41,3.63
220,8.8,34,car,114,300,187,347,0.3013249635696411,-0.18206626176834106,-0.47379520535469055,-0.2983223795890808,18.84,3.24
220,8.8,35,car,271,298,320,330,-0.7489871978759766,-0.38214439153671265,0.23409108817577362,0.06009471416473389,28.06,6.14
221,8.84,22,car,200,302,278,348,0.7739499807357788,-0.04692346975207329,0.5185434222221375,-0.08249568194150925,17.63,3.43
221,8.84,34,car,116,301,189,345,0.42545080184936523,0.09949280321598053,0.09345611929893494,-0.3200075328350067,18.84,3.37
221,8.84,35,car,275,297,323,331,0.4499203562736511,-0.3463444411754608,0.5548850893974304,0.06678376346826553,28.65,5.82
